SaleId,CustomerId,ProductId,Date,Quantity,NetAmount,Discount
3778,C502993,P159362,2024-05-27,3,1831.24,404.72
3779,C967323,P498694,2023-10-11,7,4170.31,646.46
3780,C901113,P731812,2023-09-23,1,1040.42,98.93
3781,C344214,P330689,2023-02-14,3,1707.05,39.79
3782,C807420,P720285,2023-07-20,5,4561.03,95.77
3783,C366528,P796107,2023-09-11,1,878.72,26.82
3784,C445130,P676501,2023-11-15,7,438.02,0.46
3785,C278352,P814985,2023-05-26,2,628.19,136.39
3786,C166307,P464335,2024-01-30,1,313.49,102.76
3787,C744441,P539972,2023-03-05,4,4536.62,122.34
3788,C910316,P566556,2025-04-27,1,1069.29,21.87
3789,C724234,P038166,2023-01-14,4,1019.54,82.02
3790,C670326,P609544,2023-09-04,2,153.49,35.43
3791,C030990,P330689,2024-08-26,8,3770.93,887.31
3792,C296256,P367946,2023-02-16,2,1332.4,378.34
3793,C196972,P055207,2025-06-24,3,1690.23,396.84
3794,C948746,P676501,2025-01-09,5,305.49,7.71
3795,C843251,P899452,2025-05-15,8,1936.17,500.39
3796,C353289,P162734,2025-08-01,1,73.55,13.72
3797,C754008,P679216,2024-03-24,6,6543.77,387.19
3798,C463384,P414772,2024-12-24,2,1311.8,7.46
3799,C439281,P883409,2024-06-25,8,2524.81,379.43
3800,C500265,P833885,2023-05-21,8,4023.75,708.33
3801,C677641,P649669,2024-04-24,2,1624.02,502.7
3802,C810967,P201973,2023-01-29,2,788.31,190.71
3803,C819934,P450984,2023-05-13,4,3118.41,635.15
3804,C372107,P776014,2023-09-15,8,7668.81,1071.59
3805,C670454,P021683,2023-07-22,8,6490.64,600.72
3806,C961435,P275389,2024-04-03,7,7196.96,1170.77
3807,C810967,P599862,2023-07-06,5,3860.12,611.53
3808,C260803,P566556,2024-01-11,6,5785.02,761.94
3809,C493098,P038166,2023-01-16,3,691.64,134.53
3810,C290882,P891377,2023-07-18,3,1494.34,84.17
3811,C752217,P796107,2023-06-16,2,1634.18,176.9
3812,C736384,P776014,2024-09-08,7,6593.43,1054.42
3813,C459725,P835266,2024-02-12,8,7319.36,36.64
3814,C497757,P496878,2023-03-09,7,1560.67,286.14
3815,C022351,P841579,2024-08-14,6,3852.84,813.0
3816,C582636,P273314,2023-11-26,1,269.17,60.67
3817,C952019,P817843,2025-04-23,3,1589.82,170.97
3818,C258086,P553619,2025-08-08,1,590.3,33.96
3819,C750803,P471980,2025-04-12,5,3394.51,975.34
3820,C353953,P899452,2025-05-18,4,1004.22,214.06
3821,C391908,P062363,2024-09-26,4,3665.12,618.92
3822,C656660,P415103,2025-05-25,5,4535.85,653.0
3823,C699740,P042751,2023-01-11,5,616.04,182.16
3824,C508284,P517566,2024-09-07,2,76.61,19.57
3825,C686939,P649669,2023-02-17,3,3109.58,80.5
3826,C918287,P168876,2024-05-02,6,2464.74,581.58
3827,C320275,P566556,2024-02-02,5,4904.38,551.42
3828,C032137,P371270,2024-11-14,6,5579.9,344.62
3829,C426280,P387671,2023-04-06,1,801.94,71.12
3830,C022351,P937934,2025-07-22,8,7319.78,860.14
3831,C984351,P450984,2024-05-17,7,5163.81,1404.92
3832,C379085,P302996,2024-04-28,4,595.64,95.32
3833,C535970,P062363,2023-05-21,2,1656.94,485.08
3834,C058454,P980619,2025-04-06,2,1926.11,66.75
3835,C097859,P195857,2025-02-22,8,4061.18,589.06
3836,C703796,P644241,2023-09-23,3,2678.14,278.18
3837,C711328,P471980,2025-02-19,8,6710.73,281.03
3838,C224502,P776014,2023-01-20,3,3035.4,242.25
3839,C724337,P392619,2025-02-15,6,51.14,12.22
3840,C971194,P222288,2024-04-24,3,568.96,5.27
3841,C370499,P885695,2023-04-15,1,805.35,104.83
3842,C955006,P428001,2024-04-19,2,1778.26,176.76
3843,C582775,P306313,2024-06-28,4,804.58,110.02
3844,C171072,P366261,2023-08-10,2,1082.7,149.98
3845,C825533,P649669,2024-06-26,1,856.98,206.38
3846,C497757,P891377,2025-04-21,2,831.21,221.13
3847,C193198,P722265,2024-12-23,8,3120.4,629.76
3848,C645710,P175136,2023-06-15,3,1247.05,113.0
3849,C661082,P106633,2024-12-02,7,2716.2,882.92
3850,C365319,P796107,2024-07-22,5,3399.13,1128.57
3851,C798701,P367946,2024-03-14,5,4131.32,145.53
3852,C910316,P168876,2024-11-30,4,1957.86,73.02
3853,C229883,P679216,2023-12-13,4,3781.27,839.37
3854,C445130,P992250,2024-03-03,3,1574.9,154.87
3855,C842436,P645373,2025-07-03,7,6588.87,1451.33
3856,C670326,P676501,2024-02-21,1,50.15,12.49
3857,C499673,P801232,2024-02-07,4,2785.29,128.47
3858,C391908,P825163,2025-03-09,6,5212.75,1257.53
3859,C311846,P599862,2023-12-22,1,740.66,153.67
3860,C381866,P934771,2024-04-30,4,207.29,34.99
3861,C593991,P880163,2025-07-15,6,5852.85,1025.13
3862,C365319,P201973,2023-09-21,1,451.05,38.46
3863,C678004,P155817,2024-02-26,8,420.24,6.16
3864,C498411,P428001,2024-09-01,8,6842.94,977.14
3865,C686511,P116864,2023-09-18,3,2313.83,283.3
3866,C754008,P444405,2023-09-05,5,2171.36,82.94
3867,C698013,P553619,2023-08-04,7,3550.94,818.88
3868,C614032,P820680,2025-01-16,4,2194.36,103.56
3869,C737329,P755976,2023-06-29,3,914.68,125.36
3870,C810967,P079649,2025-05-05,8,3549.05,929.43
3871,C494998,P382115,2024-03-12,2,1482.24,473.68
3872,C810967,P517566,2023-06-18,1,38.72,9.37
3873,C353953,P489519,2024-01-16,2,401.83,31.29
3874,C434670,P731812,2024-08-13,4,4520.51,36.89
3875,C620251,P484060,2025-05-05,7,3368.23,1056.89
3876,C875935,P710221,2024-08-21,3,33.6,1.65
3877,C698013,P900194,2024-08-05,1,311.75,7.64
3878,C502141,P796107,2024-11-25,7,5913.07,425.71
3879,C754008,P366261,2024-03-08,1,482.54,133.8
3880,C365319,P222288,2025-06-23,1,147.31,44.1
3881,C221784,P474352,2025-08-04,4,2471.31,309.85
3882,C620354,P275389,2025-06-28,6,5943.63,1228.71
3883,C309883,P934635,2024-08-20,4,2587.2,142.4
3884,C225608,P382969,2023-07-07,5,3414.04,1015.21
3885,C839449,P319092,2023-08-18,2,1348.37,370.95
3886,C314388,P961816,2024-07-30,5,4262.44,1036.66
3887,C103953,P097562,2025-07-26,1,803.97,125.46
3888,C370294,P038166,2025-01-29,7,1563.28,364.45
3889,C512445,P835266,2023-03-04,3,2150.96,607.54
3890,C563213,P566556,2023-11-29,2,1801.02,381.3
3891,C699740,P329645,2023-05-11,8,102.41,21.75
3892,C372107,P785818,2023-07-04,2,352.72,14.7
3893,C047759,P429026,2025-04-21,7,6488.43,381.65
3894,C494998,P175136,2023-11-02,7,3126.25,47.2
3895,C505729,P598642,2024-04-08,7,6557.99,1262.83
3896,C176725,P820680,2025-06-02,3,1485.19,238.25
3897,C985574,P496878,2023-07-30,8,1970.93,139.71
3898,C006043,P195857,2023-01-24,8,3809.96,840.28
3899,C474324,P489519,2024-03-21,5,861.89,220.91
3900,C135342,P785818,2024-01-08,7,1013.83,272.14
3901,C295001,P375227,2023-02-15,1,348.19,69.44
3902,C644249,P276820,2025-05-12,3,743.85,129.99
3903,C296710,P796107,2025-03-01,2,1401.72,409.36
3904,C039459,P817843,2025-06-22,4,1984.0,363.72
3905,C007855,P835266,2024-07-09,1,785.07,134.43
3906,C254509,P961816,2023-12-23,4,3977.22,262.06
3907,C254509,P599862,2023-06-21,4,3257.58,319.74
3908,C005507,P450984,2025-04-09,6,4355.25,1275.09
3909,C351396,P116864,2025-05-23,1,841.14,24.57
3910,C909474,P329645,2023-12-12,5,71.23,6.37
3911,C211686,P038166,2023-08-20,7,1647.78,279.95
3912,C580502,P775751,2023-10-19,4,1780.41,328.95
3913,C131197,P841579,2023-07-17,3,2161.13,171.79
3914,C363646,P106633,2025-07-30,3,1314.16,228.32
3915,C737820,P599862,2025-04-11,1,816.79,77.54
3916,C198895,P021683,2024-10-22,4,3437.14,108.54
3917,C435426,P908105,2023-04-03,3,1513.89,426.81
3918,C557055,P885695,2025-03-09,6,4435.28,1025.8
3919,C184840,P327724,2025-07-18,3,258.85,80.78
3920,C022351,P848742,2023-09-06,8,1648.91,183.97
3921,C042076,P306313,2024-04-15,5,975.19,168.06
3922,C332964,P961816,2023-03-09,1,958.1,101.72
3923,C636096,P826289,2024-10-18,2,1337.9,220.68
3924,C798701,P465110,2024-09-29,2,581.36,99.78
3925,C698013,P525569,2024-04-02,2,1495.51,318.87
3926,C635024,P306313,2024-01-17,4,749.39,165.21
3927,C899595,P517566,2025-05-25,5,211.99,28.46
3928,C081273,P436656,2024-10-06,7,1400.85,94.14
3929,C644249,P848742,2024-12-19,1,178.11,51.0
3930,C095923,P429026,2024-04-04,4,3899.8,25.96
3931,C540305,P961816,2024-11-06,5,4881.26,417.84
3932,C671671,P908105,2023-03-04,4,2480.08,107.52
3933,C810967,P627467,2023-12-29,4,3667.07,1004.45
3934,C948746,P373228,2023-11-22,2,128.91,9.37
3935,C830235,P238925,2023-04-13,2,244.34,19.78
3936,C931205,P175136,2024-06-13,8,3186.95,439.85
3937,C709445,P222288,2024-10-15,3,536.77,37.46
3938,C381866,P040587,2024-01-19,5,3009.95,824.35
3939,C551245,P387671,2024-05-28,4,2873.94,618.3
3940,C686926,P155817,2024-12-18,2,90.86,15.74
3941,C185687,P599862,2023-11-06,8,6273.48,881.16
3942,C505729,P785818,2024-10-11,7,1019.29,266.68
3943,C067730,P710221,2025-06-20,4,38.1,8.9
3944,C874462,P883409,2024-03-16,6,2126.3,51.88
3945,C355445,P141272,2023-06-19,6,4017.88,531.44
3946,C012406,P934635,2024-03-19,5,3363.1,48.9
3947,C959512,P825163,2024-10-13,6,5280.98,1189.3
3948,C463384,P357660,2025-04-29,3,1062.89,341.5
3949,C535970,P392619,2024-12-28,8,81.63,2.85
3950,C254509,P208124,2025-01-27,5,4826.59,533.16
3951,C842436,P473890,2025-03-08,3,246.36,24.54
3952,C072630,P302996,2025-01-24,6,1015.67,20.77
3953,C327391,P106633,2023-06-22,3,1475.92,66.56
3954,C894333,P373228,2025-02-12,2,119.84,18.44
3955,C230731,P731812,2023-06-22,5,5059.82,636.93
3956,C434670,P900194,2023-07-13,5,1245.3,351.65
3957,C746305,P656411,2023-04-03,3,1109.06,274.21
3958,C032137,P937934,2023-03-31,5,4384.27,728.18
3959,C620251,P373228,2025-03-17,1,58.67,10.47
3960,C336267,P367946,2024-02-08,3,2032.7,533.41
3961,C166816,P275389,2023-05-18,7,7534.09,833.64
3962,C582775,P465110,2025-04-27,1,258.59,81.98
3963,C565720,P207957,2023-07-18,3,3240.33,54.99
3964,C635262,P275389,2023-01-20,4,4046.97,734.59
3965,C229485,P880163,2024-08-11,4,4303.77,281.55
3966,C614303,P842673,2024-07-05,3,1908.25,66.38
3967,C532902,P222288,2023-04-06,2,291.93,90.89
3968,C120303,P864947,2025-05-22,1,585.77,123.14
3969,C135342,P918103,2025-08-12,3,1007.25,131.34
3970,C642081,P831530,2023-11-25,7,2351.76,177.69
3971,C728645,P598642,2025-04-30,1,984.86,132.4
3972,C181933,P856438,2024-02-05,5,4793.0,276.8
3973,C483909,P515811,2023-01-11,1,533.32,89.07
3974,C961435,P222288,2023-06-27,4,713.7,51.94
3975,C683082,P885695,2025-04-25,7,5321.54,1049.72
3976,C246116,P062363,2023-07-30,4,3441.69,842.35
3977,C884941,P656411,2024-10-20,5,2142.27,163.18
3978,C053749,P392619,2023-11-03,3,24.25,7.43
3979,C144592,P330689,2024-02-03,6,3252.6,241.08
3980,C656660,P609544,2025-07-26,4,334.41,43.43
3981,C134619,P833885,2024-11-05,7,3598.82,541.75
3982,C664434,P598642,2025-07-04,1,999.39,117.87
3983,C617080,P710221,2025-03-20,5,49.87,8.88
3984,C698013,P471980,2025-04-18,5,3408.48,961.37
3985,C876960,P992250,2023-12-02,6,3372.98,86.56
3986,C426280,P155531,2023-01-21,2,1816.62,479.92
3987,C487387,P276820,2023-07-13,3,808.35,65.49
3988,C443425,P275389,2025-06-22,3,3328.83,257.34
3989,C699740,P885695,2023-11-12,5,3673.15,877.75
3990,C754008,P814985,2023-06-22,4,1426.45,102.71
3991,C877345,P825163,2025-03-26,4,3773.27,540.25
3992,C621743,P812662,2023-09-19,8,4067.25,676.27
3993,C570220,P414772,2024-01-03,5,2661.02,637.13
3994,C807420,P329645,2024-01-23,3,41.69,4.87
3995,C017673,P275389,2023-10-15,8,9149.62,413.5
3996,C499673,P392619,2025-01-21,5,51.97,0.83
3997,C348136,P888101,2024-09-01,6,4932.64,296.96
3998,C210817,P327724,2024-05-08,5,541.37,24.68
3999,C224929,P116216,2023-08-29,6,4942.86,1197.78
4000,C424446,P208124,2025-05-05,1,916.1,155.85
4001,C699740,P553619,2024-06-30,2,1166.79,81.73
4002,C486458,P175136,2023-11-09,8,2859.34,767.46
4003,C325372,P900194,2025-01-24,2,591.89,46.89
4004,C459725,P464335,2025-07-17,5,1937.74,143.51
4005,C833710,P676501,2024-02-10,7,429.45,9.03
4006,C711530,P727843,2025-05-13,6,77.82,21.9
4007,C423939,P367946,2025-05-19,8,6618.21,224.75
4008,C693755,P371270,2024-02-18,2,1793.28,181.56
4009,C532902,P273314,2024-06-15,6,1575.08,403.96
4010,C198895,P812662,2023-02-04,1,570.83,22.11
4011,C670326,P414772,2024-08-13,2,1315.6,3.66
4012,C499673,P800050,2023-12-09,1,575.29,121.5
4013,C870680,P775751,2024-01-30,1,489.1,38.24
4014,C667686,P162734,2024-02-26,7,605.81,5.08
4015,C691569,P649669,2024-12-23,4,3781.09,472.35
4016,C095923,P436656,2023-09-09,4,848.5,5.78
4017,C345873,P155531,2024-11-12,4,4567.53,25.55
4018,C901113,P833885,2024-12-18,2,1020.95,162.07
4019,C101165,P885016,2025-01-22,3,869.89,102.23
4020,C670326,P319092,2024-10-19,5,3464.32,833.98
4021,C331341,P208124,2025-02-28,8,7486.32,1089.28
4022,C187066,P207957,2023-12-03,4,3841.92,551.84
4023,C353289,P471980,2024-02-01,8,5678.31,1313.45
4024,C047759,P367946,2023-07-29,5,3550.07,726.78
4025,C456189,P736478,2024-12-11,8,4448.57,1458.07
4026,C535425,P327724,2025-03-28,6,535.23,144.03
4027,C136772,P160288,2024-08-07,3,925.4,33.31
4028,C022351,P820680,2023-03-02,5,2407.13,465.27
4029,C590483,P517566,2025-02-22,2,83.07,13.11
4030,C445130,P885695,2023-01-31,7,5748.86,622.4
4031,C996207,P366261,2025-02-19,2,1108.73,123.95
4032,C233710,P319092,2025-08-11,1,757.67,101.99
4033,C448653,P721433,2023-07-01,2,1992.22,402.92
4034,C017673,P021683,2025-08-10,3,2333.14,326.12
4035,C590483,P450984,2024-03-04,6,4270.93,1359.41
4036,C984351,P679216,2025-03-02,4,4085.05,535.59
4037,C833710,P599862,2024-06-30,7,4973.26,1287.05
4038,C825533,P436451,2023-06-25,7,5716.23,983.75
4039,C353953,P444405,2023-07-31,4,1364.99,438.45
4040,C882843,P384081,2023-12-01,5,428.19,88.81
4041,C711328,P208124,2023-04-26,5,4878.99,480.76
4042,C946606,P598642,2024-04-05,1,839.65,277.61
4043,C234661,P755976,2023-03-07,6,1653.91,426.17
4044,C555454,P081878,2023-01-03,6,4368.11,301.75
4045,C553447,P107697,2023-06-16,5,1208.73,74.42
4046,C356331,P116216,2024-11-05,4,3263.01,830.75
4047,C189904,P934771,2025-03-12,2,107.03,14.11
4048,C171749,P062363,2024-02-29,8,7492.79,1075.29
4049,C258086,P776014,2024-10-11,7,5824.13,1823.72
4050,C490446,P571543,2024-11-25,2,1458.26,137.1
4051,C746305,P107697,2024-08-16,1,250.02,6.61
4052,C494998,P208944,2025-06-22,3,1214.23,353.15
4053,C880306,P436656,2023-04-06,6,1280.95,0.47
4054,C798701,P471980,2023-04-28,8,6896.67,95.09
4055,C234661,P450984,2024-02-27,5,4642.06,49.89
4056,C438214,P679216,2023-02-01,1,1005.69,149.47
4057,C370499,P820680,2023-06-13,7,3870.34,151.02
4058,C296710,P367946,2024-07-17,3,2148.29,417.82
4059,C661082,P891377,2025-05-02,5,2076.76,554.09
4060,C324357,P444405,2024-11-07,1,399.28,51.58
4061,C499673,P464335,2024-11-06,6,1903.46,594.04
4062,C587602,P196667,2024-10-08,5,5621.35,127.65
4063,C135342,P415103,2023-01-03,7,5562.6,1701.79
4064,C637717,P062363,2025-01-06,7,5887.86,1609.21
4065,C176725,P833885,2024-02-20,7,4003.48,137.09
4066,C021889,P038166,2024-06-27,3,652.54,173.63
4067,C278352,P429026,2024-04-12,1,825.49,155.95
4068,C620251,P598642,2023-07-19,5,5194.41,391.89
4069,C337780,P722265,2025-04-02,7,2764.4,516.99
4070,C587602,P208944,2023-12-09,8,3239.26,940.42
4071,C221784,P755976,2023-01-12,5,1382.17,351.23
4072,C412606,P848742,2023-11-02,3,574.33,113.0
4073,C378313,P645373,2024-02-22,1,980.45,168.15
4074,C647026,P329645,2024-04-14,6,87.33,5.79
4075,C443425,P420341,2025-07-20,5,21.91,3.64
4076,C901113,P366261,2023-09-13,7,3614.34,700.04
4077,C798701,P888101,2023-05-16,5,4094.03,263.97
4078,C446753,P375734,2025-05-14,5,4514.02,47.93
4079,C948746,P571543,2024-12-16,7,5226.62,357.14
4080,C711530,P010283,2024-12-17,8,921.34,226.66
4081,C620354,P116216,2024-11-26,1,775.03,248.41
4082,C385603,P908105,2025-05-10,3,1883.03,57.67
4083,C211686,P798627,2024-04-07,8,3739.38,247.98
4084,C807420,P937934,2024-12-30,7,6421.8,735.63
4085,C067730,P040587,2023-08-25,7,5316.43,51.59
4086,C387619,P222288,2024-09-10,7,1244.84,95.03
4087,C223685,P856438,2024-01-17,5,4351.22,718.58
4088,C329449,P696956,2023-05-19,1,650.79,203.08
4089,C996207,P387975,2024-02-01,3,1437.03,62.13
4090,C768580,P276820,2024-09-26,3,871.42,2.42
4091,C442637,P525569,2023-03-16,8,5536.35,1721.17
4092,C033211,P473890,2024-02-22,3,258.09,12.81
4093,C423598,P168876,2024-09-16,3,1299.26,223.9
4094,C473532,P566556,2023-09-11,4,4014.8,349.84
4095,C580502,P553619,2025-06-04,7,3762.44,607.38
4096,C134619,P785818,2024-04-06,3,499.85,51.28
4097,C008640,P392619,2023-01-13,5,51.2,1.6
4098,C686926,P387975,2023-06-26,1,434.35,65.37
4099,C193408,P971430,2023-04-08,6,1240.84,65.36
4100,C967323,P081878,2025-02-21,2,1496.4,60.22
4101,C842436,P731812,2023-01-11,1,1138.09,1.26
4102,C229883,P934635,2023-11-01,1,571.11,111.29
4103,C642081,P196667,2025-08-10,7,7753.23,295.37
4104,C563213,P341596,2025-03-22,5,1629.69,370.66
4105,C177191,P649669,2025-05-23,1,831.89,231.47
4106,C121280,P276820,2023-03-14,4,1077.58,87.54
4107,C687203,P679216,2024-06-12,8,8498.75,742.53
4108,C325372,P489519,2024-04-26,3,644.29,5.39
4109,C311649,P415103,2024-03-21,6,4930.2,1296.42
4110,C645710,P817843,2023-06-13,3,1630.12,130.67
4111,C570220,P980619,2024-09-27,3,2947.73,41.56
4112,C443425,P371270,2023-12-11,4,3919.09,30.59
4113,C329449,P201973,2024-03-14,2,826.69,152.33
4114,C039728,P775751,2025-07-16,7,3575.93,115.45
4115,C033211,P489519,2025-08-01,1,181.42,35.14
4116,C807420,P474352,2024-06-30,3,1627.32,458.55
4117,C746721,P992250,2024-11-05,6,3246.77,212.77
4118,C500265,P944501,2024-09-22,7,2905.11,330.92
4119,C483909,P207957,2024-08-08,6,4978.95,1611.69
4120,C551245,P934635,2025-05-19,1,629.58,52.82
4121,C825533,P382115,2023-09-21,2,1608.34,347.58
4122,C446753,P329645,2023-03-16,4,54.6,7.48
4123,C355445,P327724,2025-05-20,7,773.27,19.2
4124,C899814,P814985,2024-05-16,8,2908.12,150.2
4125,C456189,P069861,2024-05-23,6,5531.93,87.25
4126,C135342,P273314,2025-02-14,3,750.55,238.97
4127,C697485,P825163,2025-05-03,2,1838.21,318.55
4128,C499673,P306313,2023-07-18,4,809.51,105.09
4129,C336836,P817843,2025-01-19,3,1404.07,356.72
4130,C315159,P937934,2025-05-16,8,7593.81,586.11
4131,C640615,P888101,2025-03-09,5,3820.46,537.54
4132,C652614,P885695,2025-02-06,7,4991.88,1379.38
4133,C564091,P329645,2023-11-19,2,23.88,7.16
4134,C258086,P833885,2024-02-28,6,3481.44,67.62
4135,C196972,P069861,2025-03-16,8,6312.45,1179.79
4136,C708207,P883409,2025-05-23,6,2129.26,48.92
4137,C391908,P097562,2024-11-04,3,2186.1,602.19
4138,C097859,P116864,2023-03-22,5,3947.99,380.56
4139,C854339,P065667,2023-02-07,2,102.2,16.58
4140,C948746,P436656,2023-01-02,6,1170.48,110.94
4141,C991628,P010283,2025-01-16,2,263.97,23.03
4142,C377666,P835266,2023-10-05,7,5359.87,1076.63
4143,C920893,P609544,2025-08-01,7,653.47,7.75
4144,C513512,P992250,2023-01-03,1,535.5,41.09
4145,C659474,P841579,2025-07-02,1,638.28,139.36
4146,C403269,P720285,2023-05-01,5,3510.4,1146.4
4147,C875138,P971430,2024-09-10,3,624.0,29.1
4148,C580800,P042751,2024-11-28,4,544.6,93.96
4149,C184840,P539972,2025-02-24,1,1095.28,69.46
4150,C333840,P489519,2024-07-21,7,1256.51,259.41
4151,C332964,P918103,2024-11-06,8,2630.77,405.47
4152,C348136,P661845,2024-02-06,6,956.16,39.18
4153,C189904,P029248,2023-04-03,7,3817.52,290.08
4154,C181933,P679216,2025-06-06,4,3786.18,834.46
4155,C538483,P367946,2023-05-16,4,3374.01,47.47
4156,C336836,P196667,2023-11-04,5,4527.33,1221.67
4157,C193198,P464335,2025-07-10,1,336.95,79.3
4158,C103953,P229314,2023-02-13,8,5066.9,1671.9
4159,C003524,P375227,2023-02-12,2,710.08,125.18
4160,C331341,P387671,2024-07-07,5,3420.59,944.71
4161,C035403,P387671,2023-07-24,3,2088.3,530.88
4162,C870685,P330689,2023-04-09,6,3024.55,469.13
4163,C580502,P029248,2024-07-28,1,536.5,50.3
4164,C385603,P097562,2023-07-10,2,1807.07,51.79
4165,C336267,P731812,2023-02-03,5,4280.83,1415.92
4166,C637717,P961816,2023-05-31,1,976.75,83.07
4167,C149191,P833885,2024-11-25,1,521.11,70.4
4168,C006026,P162734,2024-12-29,5,404.03,32.32
4169,C366528,P141272,2025-06-03,3,1752.32,522.34
4170,C672594,P010283,2024-03-30,2,266.24,20.76
4171,C373573,P069861,2025-04-22,6,4594.81,1024.37
4172,C227397,P908105,2024-03-07,8,4135.11,1040.09
4173,C952019,P856438,2025-06-12,7,6778.67,319.05
4174,C324357,P319092,2024-01-20,1,781.58,78.08
4175,C348136,P238925,2025-02-06,7,907.39,17.03
4176,C954133,P160288,2023-01-17,3,869.08,89.63
4177,C296256,P944501,2023-01-07,4,1429.93,419.23
4178,C499673,P474352,2023-02-19,6,3203.76,967.98
4179,C899814,P106633,2023-08-31,1,463.23,50.93
4180,C278352,P392619,2025-04-29,1,9.58,0.98
4181,C614032,P107697,2025-06-27,2,430.24,83.02
4182,C877345,P826289,2025-05-07,1,657.75,121.54
4183,C659474,P429026,2023-01-12,4,3350.01,575.75
4184,C097859,P429026,2023-06-18,1,783.8,197.64
4185,C703193,P444405,2023-05-27,6,2613.69,91.47
4186,C640615,P436451,2023-12-14,3,2377.13,494.29
4187,C263770,P382969,2025-02-14,6,4559.79,755.31
4188,C347203,P162734,2023-08-25,2,149.47,25.07
4189,C996207,P106633,2023-02-12,1,434.04,80.12
4190,C954133,P207957,2023-02-14,3,2584.32,711.0
4191,C134619,P442180,2025-07-28,8,967.61,294.95
4192,C177191,P155817,2023-09-21,5,201.11,65.39
4193,C709445,P238925,2023-02-14,6,735.74,56.62
4194,C021889,P899452,2024-12-11,5,1170.41,352.44
4195,C645264,P736478,2023-04-03,2,1270.87,205.79
4196,C918729,P775751,2023-05-04,7,3370.36,321.02
4197,C894333,P107697,2023-08-05,5,998.83,284.32
4198,C313678,P980619,2024-02-12,7,6701.41,273.6
4199,C439281,P310596,2023-06-02,2,1277.46,179.72
4200,C487387,P676501,2023-11-19,7,396.84,41.64
4201,C667686,P157866,2023-04-16,7,1089.73,289.83
4202,C315159,P415103,2024-03-09,1,921.63,116.14
4203,C642531,P944501,2025-06-03,3,1124.14,262.73
4204,C901113,P208124,2023-05-15,4,3909.06,378.74
4205,C326321,P162734,2024-05-31,6,520.06,3.56
4206,C378313,P993502,2024-11-28,1,1025.58,17.7
4207,C439813,P387671,2024-03-09,8,5571.93,1412.55
4208,C686939,P517566,2023-02-25,6,250.56,37.98
4209,C540305,P366261,2024-01-18,3,1766.16,82.86
4210,C588080,P079649,2023-08-03,4,1908.54,330.7
4211,C825533,P885695,2024-08-03,5,4486.49,64.41
4212,C839449,P436451,2025-01-19,6,5435.89,306.95
4213,C099135,P302996,2024-12-12,8,1180.32,201.6
4214,C403269,P382969,2023-05-07,2,1435.75,335.95
4215,C668177,P319092,2024-06-28,7,5363.61,654.01
4216,C593991,P817843,2025-05-17,7,3512.02,596.49
4217,C877345,P980619,2024-02-02,2,1716.98,275.88
4218,C808405,P155817,2024-12-31,8,398.27,28.13
4219,C136772,P775751,2024-04-16,7,3186.64,504.74
4220,C193008,P195857,2024-12-04,8,4593.07,57.17
4221,C996207,P841579,2025-02-02,8,4902.92,1318.2
4222,C121280,P273314,2024-07-09,5,1548.45,100.75
4223,C193008,P330689,2024-07-31,3,1675.24,71.6
4224,C424446,P644241,2024-03-18,8,7406.77,476.75
4225,C336836,P848742,2024-12-07,8,1735.42,97.46
4226,C678004,P375734,2023-08-04,7,5925.14,461.59
4227,C005507,P796107,2025-06-08,3,2497.82,218.8
4228,C614303,P539972,2025-04-15,7,6247.84,1905.34
